bank,card,category,filename,url,local_path
AXIS,Privilege Credit Card With Unlimited Benefits,TERMS,terms-and-conditions-for-axis-bank-privilege-credit-card.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/credit-cards/terms-and-conditions-for-axis-bank-privilege-credit-card.pdf?sfvrsn=ea401c1e_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Credit Card With Unlimited Benefits\TERMS\terms-and-conditions-for-axis-bank-privilege-credit-card.pdf
AXIS,Privilege Credit Card With Unlimited Benefits,TERMS,terms-and-conditions-privilege-credit-card.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/credit-cards/terms-and-conditions-privilege-credit-card.pdf?sfvrsn=9606817f_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Credit Card With Unlimited Benefits\TERMS\terms-and-conditions-privilege-credit-card.pdf
AXIS,Privilege Credit Card With Unlimited Benefits,MISCELLANEOUS,customer-education-literature-on-smairac-norms.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/customer-education-literature-on-smairac-norms.pdf?sfvrsn=662cba2b_5,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Credit Card With Unlimited Benefits\MISCELLANEOUS\customer-education-literature-on-smairac-norms.pdf
AXIS,Privilege Credit Card With Unlimited Benefits,MISCELLANEOUS,details-of-sebi-registration.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/details-of-sebi-registration.pdf?sfvrsn=2483b8c7_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Credit Card With Unlimited Benefits\MISCELLANEOUS\details-of-sebi-registration.pdf
AXIS,Privilege Credit Card With Unlimited Benefits,MISCELLANEOUS,positive-pay-system.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/positive-pay-system.pdf?sfvrsn=3faa4ed5_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Credit Card With Unlimited Benefits\MISCELLANEOUS\positive-pay-system.pdf
AXIS,Privilege Credit Card With Unlimited Benefits,MISCELLANEOUS,responsible-disclosure-policy.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/responsible-disclosure-policy.pdf?sfvrsn=3bf34b4d_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Credit Card With Unlimited Benefits\MISCELLANEOUS\responsible-disclosure-policy.pdf
AXIS,Privilege Credit Card With Unlimited Benefits,MISCELLANEOUS,sbb-products-rate-of-interest-disbursed.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/sbb-products-rate-of-interest-disbursed.pdf?sfvrsn=b37d6273_7,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Credit Card With Unlimited Benefits\MISCELLANEOUS\sbb-products-rate-of-interest-disbursed.pdf
AXIS,Privilege Easy Credit Card,MISCELLANEOUS,axis-family-book-of-records.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/axis-family-book-of-records.pdf?sfvrsn=e7f5cc36_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Easy Credit Card\MISCELLANEOUS\axis-family-book-of-records.pdf
AXIS,Privilege Easy Credit Card,MISCELLANEOUS,board-note-guidelines---resolution-framework-2-0_new.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/board-note-guidelines---resolution-framework-2-0_new.pdf?sfvrsn=469fbe61_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Easy Credit Card\MISCELLANEOUS\board-note-guidelines---resolution-framework-2-0_new.pdf
AXIS,Privilege Easy Credit Card,MISCELLANEOUS,clm.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/clm.pdf?sfvrsn=ce127af1_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Easy Credit Card\MISCELLANEOUS\clm.pdf
AXIS,Privilege Easy Credit Card,MISCELLANEOUS,continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf?sfvrsn=6be07c0e_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Easy Credit Card\MISCELLANEOUS\continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf
AXIS,Privilege Easy Credit Card,INSURANCE,axis-bank-privilege-credit-card_insurance-t-c.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/credit-card/axis-bank-privilege-credit-card_insurance-t-c.pdf?sfvrsn=b610bed0_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Easy Credit Card\INSURANCE\axis-bank-privilege-credit-card_insurance-t-c.pdf
AXIS,Privilege Easy Credit Card,MISCELLANEOUS,customer-education-literature-on-smairac-norms.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/customer-education-literature-on-smairac-norms.pdf?sfvrsn=662cba2b_5,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Easy Credit Card\MISCELLANEOUS\customer-education-literature-on-smairac-norms.pdf
AXIS,Privilege Easy Credit Card,MISCELLANEOUS,details-of-sebi-registration.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/details-of-sebi-registration.pdf?sfvrsn=2483b8c7_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Easy Credit Card\MISCELLANEOUS\details-of-sebi-registration.pdf
AXIS,Privilege Easy Credit Card,MISCELLANEOUS,positive-pay-system.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/positive-pay-system.pdf?sfvrsn=3faa4ed5_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Easy Credit Card\MISCELLANEOUS\positive-pay-system.pdf
AXIS,Privilege Easy Credit Card,OFFERS,privilege-easy-credit-card-milestone-benefit-tncs.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/privilege-easy-credit-card-milestone-benefit-tncs.pdf?sfvrsn=7be9c9c1_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Easy Credit Card\OFFERS\privilege-easy-credit-card-milestone-benefit-tncs.pdf
AXIS,Privilege Easy Credit Card,MISCELLANEOUS,responsible-disclosure-policy.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/responsible-disclosure-policy.pdf?sfvrsn=3bf34b4d_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Easy Credit Card\MISCELLANEOUS\responsible-disclosure-policy.pdf
AXIS,Privilege Easy Credit Card,MISCELLANEOUS,sbb-products-rate-of-interest-disbursed.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/sbb-products-rate-of-interest-disbursed.pdf?sfvrsn=b37d6273_7,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Privilege Easy Credit Card\MISCELLANEOUS\sbb-products-rate-of-interest-disbursed.pdf
AXIS,Reserve Credit Card,MISCELLANEOUS,axis-family-book-of-records.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/axis-family-book-of-records.pdf?sfvrsn=e7f5cc36_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\MISCELLANEOUS\axis-family-book-of-records.pdf
AXIS,Reserve Credit Card,MISCELLANEOUS,board-note-guidelines---resolution-framework-2-0_new.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/board-note-guidelines---resolution-framework-2-0_new.pdf?sfvrsn=469fbe61_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\MISCELLANEOUS\board-note-guidelines---resolution-framework-2-0_new.pdf
AXIS,Reserve Credit Card,TERMS,card-member-agreement.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/card-member-agreement.pdf?sfvrsn=e859dc11_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\TERMS\card-member-agreement.pdf
AXIS,Reserve Credit Card,MISCELLANEOUS,clm.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/clm.pdf?sfvrsn=ce127af1_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\MISCELLANEOUS\clm.pdf
AXIS,Reserve Credit Card,MISCELLANEOUS,continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf?sfvrsn=6be07c0e_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\MISCELLANEOUS\continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf
AXIS,Reserve Credit Card,TERMS,reserve-credit-card-terms-and-conditions.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/credit-card/reserve-credit-card-terms-and-conditions.pdf?sfvrsn=2ea71d5f_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\TERMS\reserve-credit-card-terms-and-conditions.pdf
AXIS,Reserve Credit Card,MISCELLANEOUS,rstc.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/credit-card/rstc.pdf?sfvrsn=6a9f9616_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\MISCELLANEOUS\rstc.pdf
AXIS,Reserve Credit Card,MEMBERSHIP,terms-and-conditions-for-swiggy-one-membership-credit-card.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/credit-card/terms-and-conditions-for-swiggy-one-membership-credit-card.pdf?sfvrsn=6b55600b_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\MEMBERSHIP\terms-and-conditions-for-swiggy-one-membership-credit-card.pdf
AXIS,Reserve Credit Card,TERMS,tncs-reserve-13th-may.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/credit-cards/tncs-reserve-13th-may.pdf?sfvrsn=ed6fda5e_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\TERMS\tncs-reserve-13th-may.pdf
AXIS,Reserve Credit Card,MISCELLANEOUS,customer-education-literature-on-smairac-norms.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/customer-education-literature-on-smairac-norms.pdf?sfvrsn=662cba2b_5,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\MISCELLANEOUS\customer-education-literature-on-smairac-norms.pdf
AXIS,Reserve Credit Card,MISCELLANEOUS,details-of-sebi-registration.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/details-of-sebi-registration.pdf?sfvrsn=2483b8c7_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\MISCELLANEOUS\details-of-sebi-registration.pdf
AXIS,Reserve Credit Card,MITC,mitc-credit-cards.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/mitc-credit-cards.pdf?sfvrsn=aba4dce4_21,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\MITC\mitc-credit-cards.pdf
AXIS,Reserve Credit Card,MISCELLANEOUS,positive-pay-system.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/positive-pay-system.pdf?sfvrsn=3faa4ed5_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\MISCELLANEOUS\positive-pay-system.pdf
AXIS,Reserve Credit Card,MISCELLANEOUS,responsible-disclosure-policy.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/responsible-disclosure-policy.pdf?sfvrsn=3bf34b4d_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\MISCELLANEOUS\responsible-disclosure-policy.pdf
AXIS,Reserve Credit Card,MISCELLANEOUS,sbb-products-rate-of-interest-disbursed.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/sbb-products-rate-of-interest-disbursed.pdf?sfvrsn=b37d6273_7,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Reserve Credit Card\MISCELLANEOUS\sbb-products-rate-of-interest-disbursed.pdf
AXIS,Samsung Axis Bank Infinite Credit Card,LOUNGE,axis-bank-airport-lounge-access-program.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/axis-bank-airport-lounge-access-program.pdf?sfvrsn=843429b3_11,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Infinite Credit Card\LOUNGE\axis-bank-airport-lounge-access-program.pdf
AXIS,Samsung Axis Bank Infinite Credit Card,MISCELLANEOUS,axis-family-book-of-records.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/axis-family-book-of-records.pdf?sfvrsn=e7f5cc36_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Infinite Credit Card\MISCELLANEOUS\axis-family-book-of-records.pdf
AXIS,Samsung Axis Bank Infinite Credit Card,MISCELLANEOUS,board-note-guidelines---resolution-framework-2-0_new.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/board-note-guidelines---resolution-framework-2-0_new.pdf?sfvrsn=469fbe61_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Infinite Credit Card\MISCELLANEOUS\board-note-guidelines---resolution-framework-2-0_new.pdf
AXIS,Samsung Axis Bank Infinite Credit Card,MISCELLANEOUS,clm.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/clm.pdf?sfvrsn=ce127af1_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Infinite Credit Card\MISCELLANEOUS\clm.pdf
AXIS,Samsung Axis Bank Infinite Credit Card,MISCELLANEOUS,continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf?sfvrsn=6be07c0e_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Infinite Credit Card\MISCELLANEOUS\continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf
AXIS,Samsung Axis Bank Infinite Credit Card,TERMS,eazydiner-tnc.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/credit-cards/eazydiner-tnc.pdf?sfvrsn=2956ba43_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Infinite Credit Card\TERMS\eazydiner-tnc.pdf
AXIS,Samsung Axis Bank Infinite Credit Card,MEMBERSHIP,priority-pass-membership-on-samsung.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/credit-cards/priority-pass-membership-on-samsung.pdf?sfvrsn=7fe28110_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Infinite Credit Card\MEMBERSHIP\priority-pass-membership-on-samsung.pdf
AXIS,Samsung Axis Bank Infinite Credit Card,TERMS,tnc-for-samsung-infinite.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/credit-cards/tnc-for-samsung-infinite.pdf?sfvrsn=af8ad218_5,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Infinite Credit Card\TERMS\tnc-for-samsung-infinite.pdf
AXIS,Samsung Axis Bank Infinite Credit Card,MISCELLANEOUS,customer-education-literature-on-smairac-norms.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/customer-education-literature-on-smairac-norms.pdf?sfvrsn=662cba2b_5,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Infinite Credit Card\MISCELLANEOUS\customer-education-literature-on-smairac-norms.pdf
AXIS,Samsung Axis Bank Infinite Credit Card,MISCELLANEOUS,details-of-sebi-registration.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/details-of-sebi-registration.pdf?sfvrsn=2483b8c7_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Infinite Credit Card\MISCELLANEOUS\details-of-sebi-registration.pdf
AXIS,Samsung Axis Bank Infinite Credit Card,MISCELLANEOUS,positive-pay-system.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/positive-pay-system.pdf?sfvrsn=3faa4ed5_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Infinite Credit Card\MISCELLANEOUS\positive-pay-system.pdf
AXIS,Samsung Axis Bank Infinite Credit Card,MISCELLANEOUS,responsible-disclosure-policy.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/responsible-disclosure-policy.pdf?sfvrsn=3bf34b4d_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Infinite Credit Card\MISCELLANEOUS\responsible-disclosure-policy.pdf
AXIS,Samsung Axis Bank Infinite Credit Card,MISCELLANEOUS,sbb-products-rate-of-interest-disbursed.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/sbb-products-rate-of-interest-disbursed.pdf?sfvrsn=b37d6273_7,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Infinite Credit Card\MISCELLANEOUS\sbb-products-rate-of-interest-disbursed.pdf
AXIS,Samsung Axis Bank Signature Credit Card,LOUNGE,axis-bank-airport-lounge-access-program.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/axis-bank-airport-lounge-access-program.pdf?sfvrsn=843429b3_11,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Signature Credit Card\LOUNGE\axis-bank-airport-lounge-access-program.pdf
AXIS,Samsung Axis Bank Signature Credit Card,MISCELLANEOUS,axis-family-book-of-records.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/axis-family-book-of-records.pdf?sfvrsn=e7f5cc36_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Signature Credit Card\MISCELLANEOUS\axis-family-book-of-records.pdf
AXIS,Samsung Axis Bank Signature Credit Card,MISCELLANEOUS,board-note-guidelines---resolution-framework-2-0_new.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/board-note-guidelines---resolution-framework-2-0_new.pdf?sfvrsn=469fbe61_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Signature Credit Card\MISCELLANEOUS\board-note-guidelines---resolution-framework-2-0_new.pdf
AXIS,Samsung Axis Bank Signature Credit Card,MISCELLANEOUS,clm.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/clm.pdf?sfvrsn=ce127af1_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Signature Credit Card\MISCELLANEOUS\clm.pdf
AXIS,Samsung Axis Bank Signature Credit Card,MISCELLANEOUS,continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf?sfvrsn=6be07c0e_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Signature Credit Card\MISCELLANEOUS\continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf
AXIS,Samsung Axis Bank Signature Credit Card,TERMS,tnc-for-samsung-signature.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/credit-cards/tnc-for-samsung-signature.pdf?sfvrsn=c7d860d1_6,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Signature Credit Card\TERMS\tnc-for-samsung-signature.pdf
AXIS,Samsung Axis Bank Signature Credit Card,MISCELLANEOUS,customer-education-literature-on-smairac-norms.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/customer-education-literature-on-smairac-norms.pdf?sfvrsn=662cba2b_5,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Signature Credit Card\MISCELLANEOUS\customer-education-literature-on-smairac-norms.pdf
AXIS,Samsung Axis Bank Signature Credit Card,MISCELLANEOUS,details-of-sebi-registration.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/details-of-sebi-registration.pdf?sfvrsn=2483b8c7_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Signature Credit Card\MISCELLANEOUS\details-of-sebi-registration.pdf
AXIS,Samsung Axis Bank Signature Credit Card,MISCELLANEOUS,positive-pay-system.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/positive-pay-system.pdf?sfvrsn=3faa4ed5_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Signature Credit Card\MISCELLANEOUS\positive-pay-system.pdf
AXIS,Samsung Axis Bank Signature Credit Card,MISCELLANEOUS,responsible-disclosure-policy.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/responsible-disclosure-policy.pdf?sfvrsn=3bf34b4d_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Signature Credit Card\MISCELLANEOUS\responsible-disclosure-policy.pdf
AXIS,Samsung Axis Bank Signature Credit Card,MISCELLANEOUS,sbb-products-rate-of-interest-disbursed.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/sbb-products-rate-of-interest-disbursed.pdf?sfvrsn=b37d6273_7,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Samsung Axis Bank Signature Credit Card\MISCELLANEOUS\sbb-products-rate-of-interest-disbursed.pdf
AXIS,Signature Credit Card With Lifestyle Benefits,MISCELLANEOUS,axis-family-book-of-records.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/axis-family-book-of-records.pdf?sfvrsn=e7f5cc36_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Signature Credit Card With Lifestyle Benefits\MISCELLANEOUS\axis-family-book-of-records.pdf
AXIS,Signature Credit Card With Lifestyle Benefits,MISCELLANEOUS,board-note-guidelines---resolution-framework-2-0_new.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/board-note-guidelines---resolution-framework-2-0_new.pdf?sfvrsn=469fbe61_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Signature Credit Card With Lifestyle Benefits\MISCELLANEOUS\board-note-guidelines---resolution-framework-2-0_new.pdf
AXIS,Signature Credit Card With Lifestyle Benefits,MISCELLANEOUS,clm.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/clm.pdf?sfvrsn=ce127af1_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Signature Credit Card With Lifestyle Benefits\MISCELLANEOUS\clm.pdf
AXIS,Signature Credit Card With Lifestyle Benefits,MISCELLANEOUS,continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf?sfvrsn=6be07c0e_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Signature Credit Card With Lifestyle Benefits\MISCELLANEOUS\continuous-clearing-and-settlement-on-realization-in-cheque-truncation-system.pdf
AXIS,Signature Credit Card With Lifestyle Benefits,MISCELLANEOUS,customer-education-literature-on-smairac-norms.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/customer-education-literature-on-smairac-norms.pdf?sfvrsn=662cba2b_5,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Signature Credit Card With Lifestyle Benefits\MISCELLANEOUS\customer-education-literature-on-smairac-norms.pdf
AXIS,Signature Credit Card With Lifestyle Benefits,MISCELLANEOUS,details-of-sebi-registration.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/details-of-sebi-registration.pdf?sfvrsn=2483b8c7_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Signature Credit Card With Lifestyle Benefits\MISCELLANEOUS\details-of-sebi-registration.pdf
AXIS,Signature Credit Card With Lifestyle Benefits,MISCELLANEOUS,positive-pay-system.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/positive-pay-system.pdf?sfvrsn=3faa4ed5_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Signature Credit Card With Lifestyle Benefits\MISCELLANEOUS\positive-pay-system.pdf
AXIS,Signature Credit Card With Lifestyle Benefits,MISCELLANEOUS,responsible-disclosure-policy.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/responsible-disclosure-policy.pdf?sfvrsn=3bf34b4d_2,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Signature Credit Card With Lifestyle Benefits\MISCELLANEOUS\responsible-disclosure-policy.pdf
AXIS,Signature Credit Card With Lifestyle Benefits,MISCELLANEOUS,sbb-products-rate-of-interest-disbursed.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/sbb-products-rate-of-interest-disbursed.pdf?sfvrsn=b37d6273_7,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Signature Credit Card With Lifestyle Benefits\MISCELLANEOUS\sbb-products-rate-of-interest-disbursed.pdf
AXIS,Signature Credit Card With Lifestyle Benefits,MEMBERSHIP,signature_cc_priority_pass_offer-1c613a1dd-b028-42e5-acfc-e46951db825a.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/signature_cc_priority_pass_offer-1c613a1dd-b028-42e5-acfc-e46951db825a.pdf?sfvrsn=df170f7c_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Signature Credit Card With Lifestyle Benefits\MEMBERSHIP\signature_cc_priority_pass_offer-1c613a1dd-b028-42e5-acfc-e46951db825a.pdf
AXIS,Signature Credit Card With Lifestyle Benefits,REWARDS,website-t-amp-c-for-movie-cashback-(2)6630471c-891f-49dd-a228-d9118e5fadaf.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/website-t-amp-c-for-movie-cashback-(2)6630471c-891f-49dd-a228-d9118e5fadaf.pdf?sfvrsn=a528fdfc_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Signature Credit Card With Lifestyle Benefits\REWARDS\website-t-amp-c-for-movie-cashback-(2)6630471c-891f-49dd-a228-d9118e5fadaf.pdf
AXIS,Spicejet Axis Bank Voyage Black Credit Card,LOUNGE,axis-bank-airport-lounge-access-program.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/axis-bank-airport-lounge-access-program.pdf?sfvrsn=843429b3_11,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Spicejet Axis Bank Voyage Black Credit Card\LOUNGE\axis-bank-airport-lounge-access-program.pdf
AXIS,Spicejet Axis Bank Voyage Black Credit Card,MISCELLANEOUS,axis-family-book-of-records.pdf,https://www.axis.bank.in/docs/default-source/default-document-library/axis-family-book-of-records.pdf?sfvrsn=e7f5cc36_1,C:\Users\potda\Namura\CreditCardDataMaker_Final\per_card_data\AXIS\Spicejet Axis Bank Voyage Black Credit Card\MISCELLANEOUS\axis-family-book-of-records.pdf
